KOD_SUKL;VPOIS_NAZEV_SPOLECNOSTI;VPOIS_WWW;VPOIS_EMAIL;VPOIS_TEL
0008807;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0008808;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0008834;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0009709;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0009710;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0009711;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0009712;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0009844;Krka ÈR s.r.o.;http://www.krka.cz/cz/leciva-a-jine-produkty/;info.cz@krka.biz;
0010032;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0010033;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0010045;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241 740 447
0010046;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241 740 447
0010047;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241 740 447
0010052;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241 740 447
0010055;BOIRON CZ, s.r.o.;http://vpois.boiron.cz;info@boiron.cz;224 835 090
0010063;DR. THEISS CZ s.r.o.;https://www.vpois.cz/drtheiss/;valueoutcomes@valueoutcomes.cz;+420 724 166 747
0010073;BOIRON CZ, s.r.o.;http://vpois.boiron.cz;info@boiron.cz;224 835 090
0010087;BOIRON CZ, s.r.o.;http://vpois.boiron.cz;info@boiron.cz;224 835 090
0010111;Ennogen Healthcare (Europe) Ltd;https://ennogen.com/locations/czech-republic;info@ennogeneurope.com;
0010122;Ennogen Healthcare (Europe) Ltd;https://ennogen.com/locations/czech-republic;info@ennogeneurope.com;
0010139;Ennogen Healthcare (Europe) Ltd;https://ennogen.com/locations/czech-republic;info@ennogeneurope.com;
0010151;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0010183;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010184;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010185;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010224;DR. THEISS CZ s.r.o.;https://www.vpois.cz/drtheiss/;valueoutcomes@valueoutcomes.cz;+420 724 166 747
0010225;DR. THEISS CZ s.r.o.;https://www.vpois.cz/drtheiss/;valueoutcomes@valueoutcomes.cz;+420 724 166 747
0010233;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0010252;Gedeon Richter Marketing ÈR, s.r.o.;http://www.richtergedeon.cz;info@richtergedeon.cz;261141200
0010253;Gedeon Richter Marketing ÈR, s.r.o.;http://www.richtergedeon.cz;info@richtergedeon.cz;261141200
0010261;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0010268;Astellas Pharma s.r.o.;;info@cz.astellas.com;+420 221 401 500
0010272;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0010273;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0010275;Astellas Pharma s.r.o.;;info@cz.astellas.com;+420 221 401 500
0010277;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0010281;ALK Slovakia s.r.o.- odštìpný závod;https://www.alk.net/cz/cs;admin.alkslovakia@alk.net;+420 233 312 907
0010283;ALK Slovakia s.r.o.- odštìpný závod;https://www.alk.net/cz/cs;admin.alkslovakia@alk.net;+420 233 312 907
0010364;Krka ÈR s.r.o.;http://www.krka.cz/cz/leciva-a-jine-produkty/;info.cz@krka.biz;
0010365;Krka ÈR s.r.o.;http://www.krka.cz/cz/leciva-a-jine-produkty/;info.cz@krka.biz;
0010382;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0010407;MD - Pharm, s.r.o.;;md-pharm@md-pharm.cz;553671756
0010430;Zentiva, a.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0010431;Zentiva, a.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0010483;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0010484;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0010485;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0010486;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0010487;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0010502;;;;
0010504;;;;
0010527;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0010528;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0010555;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0010559;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0010560;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0010561;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0010604;Krka ÈR s.r.o.;http://www.krka.cz/cz/leciva-a-jine-produkty/;info.cz@krka.biz;
0010680;Krka ÈR s.r.o.;http://www.krka.cz/cz/leciva-a-jine-produkty/;info.cz@krka.biz;
0010682;Krka ÈR s.r.o.;http://www.krka.cz/cz/leciva-a-jine-produkty/;info.cz@krka.biz;
0010715;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0010734;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0010754;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com; +420 283 004 111
0010855;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010856;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010857;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010858;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010859;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010860;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010873;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010874;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010875;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0010996;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0011006;Gedeon Richter Marketing ÈR, s.r.o.;http://www.richtergedeon.cz;info@richtergedeon.cz;261141200
0011012;ARDEAPHARMA, a.s.;http://www.ardeapharma.cz;j.leseticky@ardeapharma.cz;775579012
0011021;ARDEAPHARMA, a.s.;http://www.ardeapharma.cz;j.leseticky@ardeapharma.cz;775579012
0011025;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0011073;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0011089;Medochemie Bohemia, spol. s r.o.;http://czech.medochemie.com/MainMenu/VPOIS.aspx;jaroslav.litera@medochemie.com;+ 420 241 029 007
0011090;Medochemie Bohemia, spol. s r.o.;http://czech.medochemie.com/MainMenu/VPOIS.aspx;jaroslav.litera@medochemie.com;+ 420 241 029 007
0011091;Medochemie Bohemia, spol. s r.o.;http://czech.medochemie.com/MainMenu/VPOIS.aspx;jaroslav.litera@medochemie.com;+ 420 241 029 007
0011114;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011120;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011121;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011122;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011123;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011124;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011125;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011126;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011127;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011128;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011129;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011149;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0011265;Berlin-Chemie/A.Menarini Ceska republika s.r.o.;http://www.berlin-chemie.cz;office@berlin-chemie.cz;267199331
0011286;EGIS Praha, spol. r. o.;http://www.egispraha.cz/;egispraha@egispraha.cz;+420 227 129 111
0011389;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011390;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011398;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0011399;Fresenius Kabi s.r.o.;http://www.fresenius-kabi.cz;marina.svobodova@fresenius-kabi.com;+420 225 270 583
0011420;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011421;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011422;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0011468;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0011481;;;;
0011482;;;;
0011483;;;;
0011484;;;;
0011592;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0011670;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0011671;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0011676;Berlin-Chemie/A.Menarini Ceska republika s.r.o.;http://www.berlin-chemie.cz;office@berlin-chemie.cz;267199331
0011679;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0011693;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0011696;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0011706;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0011955;Janssen-Cilag s.r.o.;https://www.jnj.com/innovativemedicine/emea/czech/produkty;infocz@its.jnj.com;227 012 227
0011976;B. Braun Medical s.r.o.;http://www.bbraun.cz;vpois.cz@bbraun.com;+420 770 110 084
0011992;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0011993;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0011994;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0011995;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0011997;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0011998;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0011999;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012000;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012001;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012003;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012004;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012005;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012026;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012036;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012037;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012039;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012040;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012043;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012044;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012045;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012046;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012047;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012048;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012049;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012050;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012069;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012082;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012083;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012084;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012085;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012092;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012093;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012094;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012096;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012097;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012098;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012099;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012101;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012121;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012131;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012132;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012133;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012134;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012136;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012137;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012140;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012141;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012142;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012143;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012144;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012145;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012181;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012423;Akacia Group, s.r.o.;;info@akacia.eu;
0012455;Akacia Group, s.r.o.;;info@akacia.eu;
0012471;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0012472;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0012473;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0012495;Berlin-Chemie/A.Menarini Ceska republika s.r.o.;http://www.berlin-chemie.cz;office@berlin-chemie.cz;267199331
0012496;Berlin-Chemie/A.Menarini Ceska republika s.r.o.;http://www.berlin-chemie.cz;office@berlin-chemie.cz;267199331
0012665;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;+420 234 142 222
0012666;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;+420 234 142 222
0012667;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;+420 234 142 222
0012668;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;+420 234 142 222
0012669;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;+420 234 142 222
0012670;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;+420 234 142 222
0012671;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;+420 234 142 222
0012737;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0012738;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0013014;Dr. Peinther Prag s.r.o.;http://www.peithner.cz;office@peithner.cz;241740540
0013015;Dr. Peinther Prag s.r.o.;http://www.peithner.cz;office@peithner.cz;241740540
0013039;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0013052;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0013059;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0013066;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0013190;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0013191;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0013192;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0013193;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0013194;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0013195;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0013280;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0013281;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0013301;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013302;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013303;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013304;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013305;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013306;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013307;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013308;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013309;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013310;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013311;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013312;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013313;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013314;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013315;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013364;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013365;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013366;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013367;G&G MEDICAL ENGINEERING s.r.o.;;k.bodo@mediradiopharma.hu;36703131148
0013379;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0013380;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0013388;Berlin-Chemie/A.Menarini Ceska republika s.r.o.;http://www.berlin-chemie.cz;office@berlin-chemie.cz;267199331
0013389;Berlin-Chemie/A.Menarini Ceska republika s.r.o.;http://www.berlin-chemie.cz;office@berlin-chemie.cz;267199331
0013440;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0013441;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0013444;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0013447;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0013452;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0013474;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0013475;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0013476;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0013477;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0013478;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0013490;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241740447
0013491;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241740447
0013492;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241740447
0013493;Schwabe Czech Republic s.r.o.;;info@schwabe.cz;241740447
0013506;Orion Pharma s.r.o.;http://www.orionpharma.cz;orion@orionpharma.cz;+420 234 703 305
0013507;Orion Pharma s.r.o.;http://www.orionpharma.cz;orion@orionpharma.cz;+420 234 703 305
0013508;Orion Pharma s.r.o.;http://www.orionpharma.cz;orion@orionpharma.cz;+420 234 703 305
0013509;Orion Pharma s.r.o.;http://www.orionpharma.cz;orion@orionpharma.cz;+420 234 703 305
0013510;Orion Pharma s.r.o.;http://www.orionpharma.cz;orion@orionpharma.cz;+420 234 703 305
0013511;Orion Pharma s.r.o.;http://www.orionpharma.cz;orion@orionpharma.cz;+420 234 703 305
0013621;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0013622;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0013623;Vitabalans CZ, s.r.o.;http://www.vitabalans.cz;info-cz@vitabalans.com;
0013767;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0013768;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0013796;Krka ÈR s.r.o.;http://www.krka.cz/cz/leciva-a-jine-produkty/;info.cz@krka.biz;
0013804;Ipsen Pharma s.r.o.; http://www.ipsen.cz;medinfo.czech@ipsen.com;+420 242 481 821
0013807;Baxter Czech spol. s r.o.;https://vpois.baxter.cz/;magdalena_brunova@baxter.com;225 774 141
0013808;PRO.MED.CS Praha a.s.;http://www.promedcs.cz;vpois@promedcs.com;+420 241 013 111
0013828;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0013829;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0013831;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0013832;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0013834;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
